"No.","業種","屋号","営業所所在地","営業所電話番号","申請者氏名","代表者氏名","申請者住所","申請年月日","許可年月日","初許可年月日","有効期間開始日","有効期間満了日","備考","LocName","fX","fY","iConf","iLvl"
4147,飲食店営業（一般食堂）,おあしす,熊本市中央区南坪井町2-20第五ミヤモト歩小路ビル3F,,米川　瑞穂,,,2020年12月1日,2020年12月2日,2020年12月1日,2020年12月2日,2027年2月28日,,"熊本県/熊本市/中央区/南坪井町/２番/２０号","130.71332","32.80657","5","8"
4148,飲食店営業（一般食堂）,ながい,熊本市東区長嶺東1丁目4-138,380-1023,永井　智子,,,2020年12月8日,2020年12月9日,2020年12月8日,2020年12月9日,2027年2月28日,,"熊本県/熊本市/東区/長嶺東/一丁目/４番/１３８号","130.77150","32.81618","5","8"
4149,飲食店営業（一般食堂）,ＣＨＡＲＢＩＳＥ,熊本市中央区下通1丁目8-18Aｉ Ginza Twinビル3F-A号室,,三浦　孝哉,,,2020年12月25日,2021年1月5日,2020年12月25日,2021年1月5日,2027年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/８番/１８号","130.70930","32.80050","5","8"
4150,飲食店営業（一般食堂）,ＳＮＡＣＫ未来,熊本市中央区新市街3-8フラッグスビル2F-A,,池田　未来,,,2021年2月1日,2021年2月4日,2021年2月1日,2021年2月4日,2027年2月28日,,"熊本県/熊本市/中央区/新市街/３番/８号","130.70753","32.79982","5","8"
4151,飲食店営業（一般食堂）,うなぎの川重,熊本市東区月出2丁目6-18,382-6354,河添　光昭,,,2020年7月27日,2020年7月29日,2020年7月27日,2020年7月29日,2026年8月31日,,"熊本県/熊本市/東区/月出/二丁目/６番/１８号","130.76434","32.80452","5","8"
4152,飲食店営業（一般食堂）,煮込屋　よいち,熊本市中央区花畑町10-10末広ビルB1,,吉富　朝一,,,2020年12月9日,2020年12月10日,2020年12月9日,2020年12月10日,2027年2月28日,,"熊本県/熊本市/中央区/花畑町/１０番/１０号","130.70691","32.80189","5","8"
4153,飲食店営業（一般食堂）,ダイニング和ＹＡ,熊本市中央区城東町3-23,278-7080,浦本　久和,,,2021年1月6日,2021年1月7日,2021年1月6日,2021年1月7日,2027年2月28日,,"熊本県/熊本市/中央区/城東町/３番/２３号","130.70976","32.80423","5","8"
4154,飲食店営業（一般食堂）,ロシアンブルー,熊本市中央区花畑町13-26第一銀杏ビル2F,325-4321,長谷部　みどり,,,2021年1月6日,2021年1月12日,2021年1月6日,2021年1月12日,2027年2月28日,,"熊本県/熊本市/中央区/花畑町/１３番/２６号","130.70622","32.80065","5","8"
4155,飲食店営業（その他）,セブン−イレブン熊本薬園町店,熊本市中央区薬園町8-33,343-3535,吉岡　德真,,,2021年1月6日,2021年2月5日,2021年1月6日,2021年2月5日,2027年2月28日,,"熊本県/熊本市/中央区/薬園町/８番/３３号","130.71915","32.81263","5","8"
4156,飲食店営業（そうざい調理）,おべんとうのヒライ　ドラッグストアモリ本荘店,熊本市中央区本荘町737-7,342-5765,㈱ヒライ,平井　浩一郎,熊本市西区春日7丁目26-70,2021年2月1日,2021年2月16日,2021年2月1日,2021年2月16日,2027年2月28日,,"熊本県/熊本市/中央区/本荘町/７３７番地","130.70181","32.78387","5","7"
4157,飲食店営業（一般食堂）,ペカンサンド,熊本市西区二本木2丁目5-30,,田口　慈恵,,,2021年4月27日,2021年4月30日,2021年4月27日,2021年4月30日,2027年5月31日,,"熊本県/熊本市/西区/二本木/二丁目/５番/３０号","130.69064","32.78645","5","8"
4158,飲食店営業（旅館）,ＴＨＥ　ＢＬＯＳＳＯＭ　ＫＵＭＡＭＯＴＯ,熊本市西区春日3丁目15-26JR熊本駅ビル9F,327-8763,ＪＲ九州ホテルズ㈱,松本　淳也,福岡市博多区博多駅前二丁目8番12号,2021年3月17日,2021年3月29日,2021年3月17日,2021年3月29日,2027年5月31日,,"熊本県/熊本市/西区/春日/三丁目/１５番","130.68823","32.78897","5","7"
4159,飲食店営業（一般食堂）,ＭＹ ＷＡＹ,熊本市東区若葉1丁目3-14松本ビル1F西,,大森　忠,,,2021年3月22日,2021年3月23日,2021年3月22日,2021年3月23日,2027年5月31日,,"熊本県/熊本市/東区/若葉/一丁目/３番/１４号","130.76082","32.77782","5","8"
4160,飲食店営業（一般食堂）,ＢＡＲ　Ｓｅｌｅｃｔ,熊本市東区若葉1丁目3-14松本ビル2F西,,大森　忠,,,2021年3月22日,2021年3月23日,2021年3月22日,2021年3月23日,2027年5月31日,,"熊本県/熊本市/東区/若葉/一丁目/３番/１４号","130.76082","32.77782","5","8"
4161,飲食店営業（弁当屋）,ほっともっと大江１丁目店,熊本市中央区大江1丁目5-23,375-7180,㈱プレナス,塩井　辰男,福岡県福岡市博多区上牟田1丁目19-21,2021年3月22日,2021年3月24日,2021年3月22日,2021年3月24日,2027年5月31日,,"熊本県/熊本市/中央区/大江/一丁目/５番/２３号","130.72345","32.80914","5","8"
4162,飲食店営業（弁当屋）,ほっともっと新大江店,熊本市中央区新大江2丁目9-1,362-0077,㈱プレナス,塩井　辰男,福岡県福岡市博多区上牟田1丁目19-21,2021年3月22日,2021年3月24日,2021年3月22日,2021年3月24日,2027年5月31日,,"熊本県/熊本市/中央区/新大江/二丁目/９番/１号","130.73026","32.80124","5","8"
4163,飲食店営業（弁当屋）,ほっともっと熊本新南部店,熊本市東区新南部4丁目1-3,382-2287,㈱プレナス,塩井　辰男,福岡県福岡市博多区上牟田1丁目19-21,2021年3月22日,2021年3月24日,2021年3月22日,2021年3月24日,2027年5月31日,,"熊本県/熊本市/東区/新南部/四丁目/１番/３号","130.74779","32.81665","5","8"
4164,飲食店営業（一般食堂）,おでん屋ざっくばらん,熊本市西区春日3丁目26-47JR熊本春日南ビル1F,288-0281,㈱ＴＯＣ,西村　信男,熊本市中央区水前寺六丁目47番23号,2021年4月1日,2021年4月19日,2021年4月1日,2021年4月19日,2027年5月31日,,"熊本県/熊本市/西区/春日/三丁目/２６番/４７号","130.68732","32.78938","5","8"
4165,飲食店営業（弁当屋）,ｋｉｔｃｈｅｎ　ｍｅｅｔ,熊本市南区城南町隈庄517-2,0964-27-5595,㈱きた川,北川　裕樹,熊本市南区城南町隈庄519-1,2021年4月14日,2021年5月12日,2021年4月14日,2021年5月12日,2027年5月31日,,"熊本県/熊本市/南区/城南町隈庄/５１７番地","130.72832","32.70313","5","7"
4166,飲食店営業（そうざい調理）,鶴屋フーディーワン御領店　精肉,熊本市東区御領1丁目12-25鶴屋フーディーワン御領店,340-8727,明治屋産業㈱,谷尾　一也,福岡市博多区博多駅東2丁目14-1,2021年4月14日,2021年4月15日,2021年4月14日,2021年4月15日,2027年5月31日,,"熊本県/熊本市/東区/御領/一丁目/１２番/２５号","130.76215","32.82182","5","8"
4167,飲食店営業（一般食堂）,あか牛一頭買い　熊本個室焼肉　褐火　総本店,熊本市中央区下通1丁目10-3銀座プレイスKUMAMOTO2F-B,,㈱くませれ,山本　一樹,熊本市中央区新市街9番4号熊本第一ファームB1,2021年5月18日,2021年5月25日,2021年5月18日,2021年5月25日,2027年5月31日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/３号","130.70859","32.80051","5","8"
4168,飲食店営業（一般食堂）,ぺいあの,熊本市中央区花畑町10-10中山ビル3F-2,325-6071,八反田　千春,,,2018年9月14日,2018年9月19日,2018年9月14日,2018年9月19日,2024年11月30日,,"熊本県/熊本市/中央区/花畑町/１０番/１０号","130.70691","32.80189","5","8"
4169,飲食店営業（一般食堂）,Ｂａｒ　Ｓｔｅｌｌａ.,熊本市中央区下通1丁目9-15柏田第2ビル4階B,,平江　欽雄,,,2018年9月19日,2018年9月19日,2018年9月19日,2018年9月19日,2024年11月30日,,"熊本県/熊本市/中央区/下通/一丁目/９番/１５号","130.70805","32.80032","5","8"
4170,飲食店営業（一般食堂）,ＢＡＲ　ＪＯＹＳＥ,熊本市西区二本木2丁目8-13,273-6830,片岡　亮一,,,2018年9月19日,2018年9月20日,2018年9月19日,2018年9月20日,2024年11月30日,,"熊本県/熊本市/西区/二本木/二丁目/８番/１３号","130.68938","32.78452","5","8"
4171,飲食店営業（一般食堂）,一　〜ＨＡＪＩＭＥ〜,熊本市中央区新市街1-11スターライトビルⅡ-1F,356-5577,田原　一憲,,,2019年2月27日,2019年3月6日,2019年2月27日,2019年3月6日,2025年5月31日,,"熊本県/熊本市/中央区/新市街/１番/１１号","130.70593","32.79969","5","8"
4172,飲食店営業（一般食堂）,いろは食堂,熊本市西区田崎町484店舗11-7,359-1680,杉本　順子,,,2021年3月29日,2021年4月5日,2021年3月29日,2021年4月5日,2027年5月31日,,"熊本県/熊本市/西区/田崎町","130.67636","32.78257","5","5"
4173,飲食店営業（一般食堂）,カラオケＢＡＲ　Ｇｕｔ,熊本市中央区下通1丁目10-8銀座プラザⅡビル8F-3号,,㈲大八,八十歩　由紀子,熊本市中央区水前寺公園3番18号,2018年8月30日,2018年9月3日,2018年8月30日,2018年9月3日,2024年11月30日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/８号","130.70909","32.80037","5","8"
4174,飲食店営業（一般食堂）,Ｒｅｖｉｖｅ,熊本市中央区下通1丁目5-6ピュアゴールドビル3F-B号,356-5887,㈱オフィスコージー,入江　弘治,熊本市中央区下通1丁目5-6ピュアゴールドビル1F,2018年8月30日,2018年8月31日,2018年8月30日,2018年8月31日,2024年8月31日,,"熊本県/熊本市/中央区/下通/一丁目/５番/６号","130.70813","32.80165","5","8"
4175,飲食店営業（一般食堂）,ひとしな,熊本市中央区下通1丁目11-19ライオンビル松藤館2F-203,,尾下　亜希子,,,2018年8月30日,2018年8月30日,2018年8月30日,2018年8月30日,2024年8月31日,,"熊本県/熊本市/中央区/下通/一丁目/１１番/１９号","130.70749","32.79991","5","8"
4176,飲食店営業（一般食堂）,クラブ　清,熊本市中央区新市街1-2フジモトビル4F,325-8800,園山　貴裕,,,2018年12月18日,2018年12月19日,2018年12月18日,2018年12月19日,2025年2月28日,,"熊本県/熊本市/中央区/新市街/１番/２号","130.70560","32.80016","5","8"
4177,飲食店営業（一般食堂）,ＭｏＭｏ,熊本市中央区下通1丁目8-5村上ビル2F-4号,356-3154,大山　澄代,,,2018年12月19日,2018年12月26日,2018年12月19日,2018年12月26日,2025年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/８番/５号","130.70905","32.80098","5","8"
4178,飲食店営業（一般食堂）,熊本ミルクティ　琴平店,熊本市中央区本荘町726-1,371-1288,捷亜合同会社,盧　昀,熊本市中央区本荘町726-1,2019年4月17日,2019年5月10日,2019年4月17日,2019年5月10日,2025年5月31日,,"熊本県/熊本市/中央区/本荘町/７２６番地","130.70267","32.78462","5","7"
4179,飲食店営業（一般食堂）,ＣＡＦＥ＆ＤＩＮＮＩＮＧ　ＢＡＲ　ＲＡＫＵＤＡ,熊本市北区大窪2丁目1-1ミスティ大窪1-A,359-8287,福山　開,,,2019年10月30日,2019年11月15日,2019年10月30日,2019年11月15日,2025年11月30日,,"熊本県/熊本市/北区/大窪/二丁目/１番/１号","130.70781","32.84703","5","8"
4180,飲食店営業（一般食堂）,鳥元,熊本市中央区安政町5-20安政ビルB1F,326-8120,今井　亮佑,,,2018年7月18日,2018年7月20日,2018年7月18日,2018年7月20日,2024年8月31日,,"熊本県/熊本市/中央区/安政町/５番/２０号","130.70915","32.80143","5","8"
4181,飲食店営業（一般食堂）,武蔵小路立ち呑み酒場,熊本市中央区下通1丁目6-7アイアイビル1F,356-2577,西村　彰洋,,,2020年1月9日,2020年1月9日,2020年1月9日,2020年1月9日,2026年2月28日,,"熊本県/熊本市/中央区/下通/一丁目/６番/７号","130.70941","32.80131","5","8"
4182,飲食店営業（一般食堂）,介護老人保健施設　南楓苑,熊本市中央区南熊本2丁目11-1,371-5111,日清医療食品㈱,菅井　正一,東京都千代田区丸の内2丁目7-3,2020年1月9日,2020年2月1日,2020年1月9日,2020年2月1日,2026年2月28日,,"熊本県/熊本市/中央区/南熊本/二丁目/１１番/１号","130.71207","32.78898","5","8"
4183,飲食店営業（一般食堂）,大衆肉酒場　一文銭,熊本市南区江越1丁目19-1,351-3355,田原　一憲,,,2020年2月14日,2020年2月18日,2020年2月14日,2020年2月18日,2026年2月28日,,"熊本県/熊本市/南区/江越/一丁目/１９番/１号","130.70085","32.77691","5","8"
4184,飲食店営業（一般食堂）,珈琲ペコ,熊本市東区東野1丁目1-7,369-7117,㈲珈琲ペコ,関　修二,熊本市東区秋津新町11番地5,2020年3月31日,2020年4月1日,2020年3月31日,2020年4月1日,2026年5月31日,,"熊本県/熊本市/東区/東野/一丁目/１番/７号","130.76582","32.77788","5","8"
4185,飲食店営業（一般食堂）,熊本個室　ほるもん処　一心,熊本市中央区新市街6-4セカンドアレイビル3F,,㈱くませれ,山本　一樹,熊本市中央区新市街9番4号熊本第1ファームB1,2020年3月31日,2020年4月1日,2020年3月31日,2020年4月1日,2026年5月31日,,"熊本県/熊本市/中央区/新市街/６番/４号","130.70747","32.79937","5","8"
4186,飲食店営業（一般食堂）,熊本個室焼肉　誠実一心　褐火,熊本市中央区新市街6-4セカンドアレイビル4F,288-0026,㈱くませれ,山本　一樹,熊本市中央区新市街9番4号熊本第1ファームB1,2020年3月31日,2020年4月1日,2020年3月31日,2020年4月1日,2026年5月31日,,"熊本県/熊本市/中央区/新市街/６番/４号","130.70747","32.79937","5","8"
4187,飲食店営業（一般食堂）,熊本　馬刺し　あか牛　南国食堂　ヤシの樹,熊本市中央区新市街9-4熊本第ⅠファームビルB1F　,,㈱くませれ,山本　一樹,熊本市中央区新市街9番4号熊本第1ファームB1,2020年3月31日,2020年4月1日,2020年3月31日,2020年4月1日,2026年5月31日,,"熊本県/熊本市/中央区/新市街/９番/４号","130.70688","32.79887","5","8"
4188,飲食店営業（弁当屋）,スーパーキッド野中店,熊本市西区野中3丁目4-22,,㈱商和,境　慎太郎,熊本市南区八分字町1595番地4,2020年3月31日,2020年4月3日,2020年3月31日,2020年4月3日,2026年5月31日,,"熊本県/熊本市/西区/野中/三丁目/４番/２２号","130.67310","32.77686","5","8"
4189,飲食店営業（一般食堂）,Ａｍｕｓｅｒ　アミュゼ,熊本市中央区下通1丁目10-7アーバンギンザ5F,324-2552,井口　綾子,,,2018年5月9日,2018年5月10日,2018年5月9日,2018年5月10日,2024年5月31日,,"熊本県/熊本市/中央区/下通/一丁目/１０番/７号","130.70900","32.80040","5","8"
4190,飲食店営業（一般食堂）,ＣＡＦＥ　１＋１,熊本市中央区下通2丁目5-13SDIビル1F,240-2461,盧　麗麗,,,2018年5月9日,2018年5月11日,2018年5月9日,2018年5月11日,2024年5月31日,,"熊本県/熊本市/中央区/下通/二丁目/５番/１３号","130.70752","32.79791","5","8"
4191,飲食店営業（一般食堂）,KASUMI,熊本市中央区花畑町11-32ニュークリアス三駒ビル4階F号,,XUE XIAOXIA　薛　小霞,,,2018年5月10日,2018年5月10日,2018年5月10日,2018年5月10日,2024年5月31日,,"熊本県/熊本市/中央区/花畑町/１１番/３２号","130.70709","32.80199","5","8"
4192,飲食店営業（一般食堂）,ＬＩＰ,熊本市東区若葉1丁目10-2坂本アパート1F,,高木　将,,,2018年5月10日,2018年5月11日,2018年5月10日,2018年5月11日,2024年5月31日,,"熊本県/熊本市/東区/若葉/一丁目/１０番/２号","130.76059","32.77777","5","8"
4193,飲食店営業（一般食堂）,しゃんなれば,熊本市東区若葉1丁目3-12BRⅡ-2F-F,,平野　勢実,,,2018年5月10日,2018年5月11日,2018年5月10日,2018年5月11日,2024年5月31日,,"熊本県/熊本市/東区/若葉/一丁目/３番/１２号","130.76102","32.77779","5","8"
4194,飲食店営業（その他）,ＴＨＥ　ＳＵＮＳＨＩＮＥ＆ＬＯＶＥＲＳ,熊本市西区池田2丁目1-43,295-3644,㈱ＦＡＵＳＴ,内山　聖也,熊本市西区池田2丁目1-43,2018年7月3日,2018年7月3日,2018年7月3日,2018年7月3日,2024年8月31日,,"熊本県/熊本市/西区/池田/二丁目/１番","130.70898","32.82748","5","7"
